"","station_id","stationname","daytype","rides","date"
"75472",40390,"Forest Park","W",3032,2019-05-20
"75473",40390,"Forest Park","W",3164,2019-05-21
"75474",40390,"Forest Park","W",3475,2019-05-22
"75475",40390,"Forest Park","W",3404,2019-05-23
"75476",40390,"Forest Park","W",2922,2019-05-24
"75477",40390,"Forest Park","A",1388,2019-05-25
"75478",40390,"Forest Park","U",1164,2019-05-26
"75479",40390,"Forest Park","U",917,2019-05-27
"75480",40390,"Forest Park","W",2967,2019-05-28
"75481",40390,"Forest Park","W",3250,2019-05-29
"75482",40390,"Forest Park","W",3145,2019-05-30
"75483",40390,"Forest Park","W",3215,2019-05-31
"79879",40390,"Forest Park","A",1306,2019-06-01
"79880",40390,"Forest Park","U",1120,2019-06-02
"79881",40390,"Forest Park","W",3213,2019-06-03
"79882",40390,"Forest Park","W",3151,2019-06-04
"79883",40390,"Forest Park","W",3352,2019-06-05
"79884",40390,"Forest Park","W",3318,2019-06-06
"79885",40390,"Forest Park","W",3138,2019-06-07
"79886",40390,"Forest Park","A",1608,2019-06-08
"79887",40390,"Forest Park","U",1182,2019-06-09
"79888",40390,"Forest Park","W",3097,2019-06-10
"79889",40390,"Forest Park","W",3228,2019-06-11
"79890",40390,"Forest Park","W",3082,2019-06-12
"79891",40390,"Forest Park","W",3176,2019-06-13
"79892",40390,"Forest Park","W",3118,2019-06-14
"79893",40390,"Forest Park","A",1431,2019-06-15
"79894",40390,"Forest Park","U",1190,2019-06-16
"79895",40390,"Forest Park","W",3075,2019-06-17
"79896",40390,"Forest Park","W",3381,2019-06-18
"79897",40390,"Forest Park","W",3366,2019-06-19
"79898",40390,"Forest Park","W",3151,2019-06-20
"79899",40390,"Forest Park","W",3206,2019-06-21
"79900",40390,"Forest Park","A",1654,2019-06-22
"79901",40390,"Forest Park","U",1229,2019-06-23
"79902",40390,"Forest Park","W",3145,2019-06-24
"79903",40390,"Forest Park","W",3367,2019-06-25
"79904",40390,"Forest Park","W",3433,2019-06-26
"79905",40390,"Forest Park","W",3316,2019-06-27
"79906",40390,"Forest Park","W",3136,2019-06-28
"79907",40390,"Forest Park","A",1519,2019-06-29
"79908",40390,"Forest Park","U",2051,2019-06-30
"84093",40390,"Forest Park","W",3159,2019-07-01
"84094",40390,"Forest Park","W",3118,2019-07-02
"84095",40390,"Forest Park","W",3033,2019-07-03
"84096",40390,"Forest Park","U",1475,2019-07-04
"84097",40390,"Forest Park","W",2062,2019-07-05
"84098",40390,"Forest Park","A",1358,2019-07-06
"84099",40390,"Forest Park","U",1189,2019-07-07
"84100",40390,"Forest Park","W",3012,2019-07-08
"84101",40390,"Forest Park","W",3253,2019-07-09
"84102",40390,"Forest Park","W",3312,2019-07-10
"84103",40390,"Forest Park","W",3319,2019-07-11
"84104",40390,"Forest Park","W",3411,2019-07-12
"84105",40390,"Forest Park","A",1855,2019-07-13
"84106",40390,"Forest Park","U",1580,2019-07-14
"84107",40390,"Forest Park","W",3151,2019-07-15
"84108",40390,"Forest Park","W",3262,2019-07-16
"84109",40390,"Forest Park","W",3286,2019-07-17
"84110",40390,"Forest Park","W",2997,2019-07-18
"84111",40390,"Forest Park","W",2963,2019-07-19
"84112",40390,"Forest Park","A",1359,2019-07-20
"84113",40390,"Forest Park","U",1120,2019-07-21
"84114",40390,"Forest Park","W",3237,2019-07-22
"84115",40390,"Forest Park","W",3299,2019-07-23
"84116",40390,"Forest Park","W",3350,2019-07-24
"84117",40390,"Forest Park","W",3281,2019-07-25
"84118",40390,"Forest Park","W",3035,2019-07-26
"84119",40390,"Forest Park","A",1668,2019-07-27
"84120",40390,"Forest Park","U",1176,2019-07-28
"84121",40390,"Forest Park","W",2910,2019-07-29
"84122",40390,"Forest Park","W",3138,2019-07-30
"84123",40390,"Forest Park","W",3248,2019-07-31
"88564",40390,"Forest Park","W",3335,2019-08-01
"88565",40390,"Forest Park","W",3368,2019-08-02
"88566",40390,"Forest Park","A",1763,2019-08-03
"88567",40390,"Forest Park","U",1623,2019-08-04
"88568",40390,"Forest Park","W",3127,2019-08-05
"88569",40390,"Forest Park","W",3205,2019-08-06
"88570",40390,"Forest Park","W",3311,2019-08-07
"88571",40390,"Forest Park","W",3148,2019-08-08
"88572",40390,"Forest Park","W",2981,2019-08-09
"88573",40390,"Forest Park","A",1531,2019-08-10
"88574",40390,"Forest Park","U",1116,2019-08-11
"88575",40390,"Forest Park","W",2911,2019-08-12
"88576",40390,"Forest Park","W",3031,2019-08-13
"88577",40390,"Forest Park","W",3185,2019-08-14
"88578",40390,"Forest Park","W",3078,2019-08-15
"88579",40390,"Forest Park","W",2950,2019-08-16
"88580",40390,"Forest Park","A",1408,2019-08-17
"88581",40390,"Forest Park","U",1039,2019-08-18
"88582",40390,"Forest Park","W",2983,2019-08-19
"88583",40390,"Forest Park","W",3139,2019-08-20
"88584",40390,"Forest Park","W",3254,2019-08-21
"88585",40390,"Forest Park","W",3290,2019-08-22
"88586",40390,"Forest Park","W",3053,2019-08-23
"88587",40390,"Forest Park","A",1638,2019-08-24
"88588",40390,"Forest Park","U",1174,2019-08-25
"88589",40390,"Forest Park","W",3039,2019-08-26
"88590",40390,"Forest Park","W",3415,2019-08-27
"88591",40390,"Forest Park","W",3381,2019-08-28
"88592",40390,"Forest Park","W",3357,2019-08-29
"88593",40390,"Forest Park","W",3164,2019-08-30
"88594",40390,"Forest Park","A",1433,2019-08-31
"92961",40390,"Forest Park","U",1131,2019-09-01
"92962",40390,"Forest Park","U",1112,2019-09-02
"92963",40390,"Forest Park","W",3245,2019-09-03
"92964",40390,"Forest Park","W",3532,2019-09-04
"92965",40390,"Forest Park","W",3481,2019-09-05
"92966",40390,"Forest Park","W",3081,2019-09-06
"92967",40390,"Forest Park","A",1394,2019-09-07
"92968",40390,"Forest Park","U",1059,2019-09-08
"92969",40390,"Forest Park","W",3281,2019-09-09
"92970",40390,"Forest Park","W",3495,2019-09-10
"92971",40390,"Forest Park","W",3472,2019-09-11
"92972",40390,"Forest Park","W",3225,2019-09-12
"92973",40390,"Forest Park","W",3299,2019-09-13
"92974",40390,"Forest Park","A",1522,2019-09-14
"92975",40390,"Forest Park","U",1187,2019-09-15
"92976",40390,"Forest Park","W",3416,2019-09-16
"92977",40390,"Forest Park","W",3524,2019-09-17
"92978",40390,"Forest Park","W",3526,2019-09-18
"92979",40390,"Forest Park","W",3426,2019-09-19
"92980",40390,"Forest Park","W",3307,2019-09-20
"92981",40390,"Forest Park","A",1433,2019-09-21
"92982",40390,"Forest Park","U",1020,2019-09-22
"92983",40390,"Forest Park","W",3349,2019-09-23
"92984",40390,"Forest Park","W",3496,2019-09-24
"92985",40390,"Forest Park","W",3424,2019-09-25
"92986",40390,"Forest Park","W",3457,2019-09-26
"92987",40390,"Forest Park","W",2978,2019-09-27
"92988",40390,"Forest Park","A",1268,2019-09-28
"92989",40390,"Forest Park","U",1025,2019-09-29
"92990",40390,"Forest Park","W",3304,2019-09-30
"97287",40390,"Forest Park","W",3387,2019-10-01
"97288",40390,"Forest Park","W",3331,2019-10-02
"97289",40390,"Forest Park","W",3399,2019-10-03
"97290",40390,"Forest Park","W",3120,2019-10-04
"97291",40390,"Forest Park","A",1302,2019-10-05
"97292",40390,"Forest Park","U",1093,2019-10-06
"97293",40390,"Forest Park","W",3277,2019-10-07
"97294",40390,"Forest Park","W",3423,2019-10-08
"97295",40390,"Forest Park","W",3472,2019-10-09
"97296",40390,"Forest Park","W",3466,2019-10-10
"97297",40390,"Forest Park","W",3144,2019-10-11
"97298",40390,"Forest Park","A",1504,2019-10-12
"97299",40390,"Forest Park","U",1452,2019-10-13
"97300",40390,"Forest Park","W",2696,2019-10-14
"97301",40390,"Forest Park","W",3515,2019-10-15
"97302",40390,"Forest Park","W",3470,2019-10-16
"97303",40390,"Forest Park","W",3378,2019-10-17
"97304",40390,"Forest Park","W",3102,2019-10-18
"97305",40390,"Forest Park","A",1576,2019-10-19
"97306",40390,"Forest Park","U",1118,2019-10-20
"97307",40390,"Forest Park","W",3183,2019-10-21
"97308",40390,"Forest Park","W",3330,2019-10-22
"97309",40390,"Forest Park","W",3445,2019-10-23
"97310",40390,"Forest Park","W",3330,2019-10-24
"97311",40390,"Forest Park","W",3064,2019-10-25
"97312",40390,"Forest Park","A",1203,2019-10-26
"97313",40390,"Forest Park","U",1019,2019-10-27
"97314",40390,"Forest Park","W",3322,2019-10-28
"97315",40390,"Forest Park","W",3317,2019-10-29
"97316",40390,"Forest Park","W",3187,2019-10-30
"97317",40390,"Forest Park","W",2965,2019-10-31
"101717",40390,"Forest Park","W",2934,2019-11-01
"101718",40390,"Forest Park","A",1183,2019-11-02
"101719",40390,"Forest Park","U",1019,2019-11-03
"101720",40390,"Forest Park","W",3213,2019-11-04
"101721",40390,"Forest Park","W",3355,2019-11-05
"101722",40390,"Forest Park","W",3321,2019-11-06
"101723",40390,"Forest Park","W",3219,2019-11-07
"101724",40390,"Forest Park","W",3009,2019-11-08
"101725",40390,"Forest Park","A",1234,2019-11-09
"101726",40390,"Forest Park","U",954,2019-11-10
"101727",40390,"Forest Park","W",2245,2019-11-11
"101728",40390,"Forest Park","W",3047,2019-11-12
"101729",40390,"Forest Park","W",3171,2019-11-13
"101730",40390,"Forest Park","W",3129,2019-11-14
"101731",40390,"Forest Park","W",3062,2019-11-15
"101732",40390,"Forest Park","A",1299,2019-11-16
"101733",40390,"Forest Park","U",897,2019-11-17
"101734",40390,"Forest Park","W",3056,2019-11-18
"101735",40390,"Forest Park","W",3279,2019-11-19
"101736",40390,"Forest Park","W",3329,2019-11-20
"101737",40390,"Forest Park","W",3178,2019-11-21
"101738",40390,"Forest Park","W",3104,2019-11-22
"101739",40390,"Forest Park","A",1322,2019-11-23
"101740",40390,"Forest Park","U",1013,2019-11-24
"101741",40390,"Forest Park","W",3135,2019-11-25
"101742",40390,"Forest Park","W",3184,2019-11-26
"101743",40390,"Forest Park","W",2585,2019-11-27
"101744",40390,"Forest Park","U",894,2019-11-28
"101745",40390,"Forest Park","W",1603,2019-11-29
"101746",40390,"Forest Park","A",1099,2019-11-30
"106076",40390,"Forest Park","U",917,2019-12-01
"106077",40390,"Forest Park","W",3115,2019-12-02
"106078",40390,"Forest Park","W",3242,2019-12-03
"106079",40390,"Forest Park","W",3257,2019-12-04
"106080",40390,"Forest Park","W",3200,2019-12-05
"106081",40390,"Forest Park","W",2996,2019-12-06
"106082",40390,"Forest Park","A",1290,2019-12-07
"106083",40390,"Forest Park","U",956,2019-12-08
"106084",40390,"Forest Park","W",2987,2019-12-09
"106085",40390,"Forest Park","W",3039,2019-12-10
"106086",40390,"Forest Park","W",3012,2019-12-11
"106087",40390,"Forest Park","W",3074,2019-12-12
"106088",40390,"Forest Park","W",2946,2019-12-13
"106089",40390,"Forest Park","A",1775,2019-12-14
"106090",40390,"Forest Park","U",998,2019-12-15
"106091",40390,"Forest Park","W",2819,2019-12-16
"106092",40390,"Forest Park","W",2957,2019-12-17
"106093",40390,"Forest Park","W",2842,2019-12-18
"106094",40390,"Forest Park","W",2770,2019-12-19
"106095",40390,"Forest Park","W",2639,2019-12-20
"106096",40390,"Forest Park","A",1251,2019-12-21
"106097",40390,"Forest Park","U",1047,2019-12-22
"106098",40390,"Forest Park","W",2422,2019-12-23
"106099",40390,"Forest Park","W",1553,2019-12-24
"106100",40390,"Forest Park","U",714,2019-12-25
"106101",40390,"Forest Park","W",1990,2019-12-26
"106102",40390,"Forest Park","W",2083,2019-12-27
"106103",40390,"Forest Park","A",1079,2019-12-28
"106104",40390,"Forest Park","U",941,2019-12-29
"106105",40390,"Forest Park","W",2156,2019-12-30
"106106",40390,"Forest Park","W",1916,2019-12-31
"110554",40390,"Forest Park","U",871,2020-01-01
"110555",40390,"Forest Park","W",2329,2020-01-02
"110556",40390,"Forest Park","W",2318,2020-01-03
"110557",40390,"Forest Park","A",1105,2020-01-04
"110558",40390,"Forest Park","U",825,2020-01-05
"110559",40390,"Forest Park","W",2759,2020-01-06
"110560",40390,"Forest Park","W",2932,2020-01-07
"110561",40390,"Forest Park","W",2797,2020-01-08
"110562",40390,"Forest Park","W",2808,2020-01-09
"110563",40390,"Forest Park","W",2788,2020-01-10
"110564",40390,"Forest Park","A",965,2020-01-11
"110565",40390,"Forest Park","U",805,2020-01-12
"110566",40390,"Forest Park","W",2956,2020-01-13
"110567",40390,"Forest Park","W",3111,2020-01-14
"110568",40390,"Forest Park","W",3101,2020-01-15
"110569",40390,"Forest Park","W",2997,2020-01-16
"110570",40390,"Forest Park","W",2751,2020-01-17
"110571",40390,"Forest Park","A",938,2020-01-18
"110572",40390,"Forest Park","U",741,2020-01-19
"110573",40390,"Forest Park","W",1564,2020-01-20
"110574",40390,"Forest Park","W",3076,2020-01-21
"110575",40390,"Forest Park","W",3139,2020-01-22
"110576",40390,"Forest Park","W",3052,2020-01-23
"110577",40390,"Forest Park","W",2744,2020-01-24
"110578",40390,"Forest Park","A",991,2020-01-25
"110579",40390,"Forest Park","U",886,2020-01-26
"110580",40390,"Forest Park","W",2995,2020-01-27
"110581",40390,"Forest Park","W",3055,2020-01-28
"110582",40390,"Forest Park","W",3055,2020-01-29
"110583",40390,"Forest Park","W",2939,2020-01-30
"110584",40390,"Forest Park","W",2839,2020-01-31
"114961",40390,"Forest Park","A",1065,2020-02-01
"114962",40390,"Forest Park","U",910,2020-02-02
"114963",40390,"Forest Park","W",2905,2020-02-03
"114964",40390,"Forest Park","W",3029,2020-02-04
"114965",40390,"Forest Park","W",3004,2020-02-05
"114966",40390,"Forest Park","W",2865,2020-02-06
"114967",40390,"Forest Park","W",2832,2020-02-07
"114968",40390,"Forest Park","A",1078,2020-02-08
"114969",40390,"Forest Park","U",818,2020-02-09
"114970",40390,"Forest Park","W",3044,2020-02-10
"114971",40390,"Forest Park","W",3033,2020-02-11
"114972",40390,"Forest Park","W",2905,2020-02-12
"114973",40390,"Forest Park","W",2847,2020-02-13
"114974",40390,"Forest Park","W",2422,2020-02-14
"114975",40390,"Forest Park","A",1020,2020-02-15
"114976",40390,"Forest Park","U",841,2020-02-16
"114977",40390,"Forest Park","W",1954,2020-02-17
"114978",40390,"Forest Park","W",2986,2020-02-18
"114979",40390,"Forest Park","W",3063,2020-02-19
"114980",40390,"Forest Park","W",2959,2020-02-20
"114981",40390,"Forest Park","W",2714,2020-02-21
"114982",40390,"Forest Park","A",1144,2020-02-22
"114983",40390,"Forest Park","U",880,2020-02-23
"114984",40390,"Forest Park","W",2937,2020-02-24
"114985",40390,"Forest Park","W",2993,2020-02-25
"114986",40390,"Forest Park","W",2858,2020-02-26
"114987",40390,"Forest Park","W",2888,2020-02-27
"114988",40390,"Forest Park","W",2730,2020-02-28
"114989",40390,"Forest Park","A",1119,2020-02-29
"118985",40390,"Forest Park","U",919,2020-03-01
"118986",40390,"Forest Park","W",2802,2020-03-02
"118987",40390,"Forest Park","W",3063,2020-03-03
"118988",40390,"Forest Park","W",2992,2020-03-04
"118989",40390,"Forest Park","W",2924,2020-03-05
"118990",40390,"Forest Park","W",2782,2020-03-06
"118991",40390,"Forest Park","A",1168,2020-03-07
"118992",40390,"Forest Park","U",952,2020-03-08
"118993",40390,"Forest Park","W",2685,2020-03-09
"118994",40390,"Forest Park","W",2815,2020-03-10
"118995",40390,"Forest Park","W",2896,2020-03-11
"118996",40390,"Forest Park","W",2639,2020-03-12
"118997",40390,"Forest Park","W",2274,2020-03-13
"118998",40390,"Forest Park","A",903,2020-03-14
"118999",40390,"Forest Park","U",767,2020-03-15
"119000",40390,"Forest Park","W",1708,2020-03-16
"119001",40390,"Forest Park","W",1538,2020-03-17
"119002",40390,"Forest Park","W",1402,2020-03-18
"119003",40390,"Forest Park","W",1226,2020-03-19
"119004",40390,"Forest Park","W",1157,2020-03-20
"119005",40390,"Forest Park","A",573,2020-03-21
"119006",40390,"Forest Park","U",438,2020-03-22
"119007",40390,"Forest Park","W",900,2020-03-23
"119008",40390,"Forest Park","W",914,2020-03-24
"119009",40390,"Forest Park","W",914,2020-03-25
"119010",40390,"Forest Park","W",815,2020-03-26
"119011",40390,"Forest Park","W",895,2020-03-27
"119012",40390,"Forest Park","A",476,2020-03-28
"119013",40390,"Forest Park","U",409,2020-03-29
"119014",40390,"Forest Park","W",845,2020-03-30
"119015",40390,"Forest Park","W",807,2020-03-31
"123382",40390,"Forest Park","W",863,2020-04-01
"123383",40390,"Forest Park","W",755,2020-04-02
"123384",40390,"Forest Park","W",860,2020-04-03
"123385",40390,"Forest Park","A",519,2020-04-04
"123386",40390,"Forest Park","U",413,2020-04-05
"123387",40390,"Forest Park","W",745,2020-04-06
"123388",40390,"Forest Park","W",836,2020-04-07
"123389",40390,"Forest Park","W",803,2020-04-08
"123390",40390,"Forest Park","W",674,2020-04-09
"123391",40390,"Forest Park","W",721,2020-04-10
"123392",40390,"Forest Park","A",449,2020-04-11
"123393",40390,"Forest Park","U",382,2020-04-12
"123394",40390,"Forest Park","W",659,2020-04-13
"123395",40390,"Forest Park","W",706,2020-04-14
"123396",40390,"Forest Park","W",628,2020-04-15
"123397",40390,"Forest Park","W",657,2020-04-16
"123398",40390,"Forest Park","W",630,2020-04-17
"123399",40390,"Forest Park","A",444,2020-04-18
"123400",40390,"Forest Park","U",379,2020-04-19
"123401",40390,"Forest Park","W",714,2020-04-20
"123402",40390,"Forest Park","W",742,2020-04-21
"123403",40390,"Forest Park","W",709,2020-04-22
"123404",40390,"Forest Park","W",695,2020-04-23
"123405",40390,"Forest Park","W",705,2020-04-24
"123406",40390,"Forest Park","A",380,2020-04-25
"123407",40390,"Forest Park","U",341,2020-04-26
"123408",40390,"Forest Park","W",707,2020-04-27
"123409",40390,"Forest Park","W",753,2020-04-28
"123410",40390,"Forest Park","W",638,2020-04-29
"123411",40390,"Forest Park","W",716,2020-04-30
"127708",40390,"Forest Park","W",758,2020-05-01
"127709",40390,"Forest Park","A",449,2020-05-02
"127710",40390,"Forest Park","U",371,2020-05-03
"127711",40390,"Forest Park","W",710,2020-05-04
"127712",40390,"Forest Park","W",718,2020-05-05
"127713",40390,"Forest Park","W",715,2020-05-06
"127714",40390,"Forest Park","W",743,2020-05-07
"127715",40390,"Forest Park","W",689,2020-05-08
"127716",40390,"Forest Park","A",485,2020-05-09
"127717",40390,"Forest Park","U",252,2020-05-10
"127718",40390,"Forest Park","W",712,2020-05-11
"127719",40390,"Forest Park","W",748,2020-05-12
"127720",40390,"Forest Park","W",795,2020-05-13
"127721",40390,"Forest Park","W",648,2020-05-14
"127722",40390,"Forest Park","W",720,2020-05-15
"127723",40390,"Forest Park","A",454,2020-05-16
"127724",40390,"Forest Park","U",254,2020-05-17
"127725",40390,"Forest Park","W",672,2020-05-18
"127726",40390,"Forest Park","W",673,2020-05-19
"127727",40390,"Forest Park","W",784,2020-05-20
"127728",40390,"Forest Park","W",697,2020-05-21
"127729",40390,"Forest Park","W",746,2020-05-22
"127730",40390,"Forest Park","A",472,2020-05-23
"127731",40390,"Forest Park","U",397,2020-05-24
"127732",40390,"Forest Park","U",516,2020-05-25
"127733",40390,"Forest Park","W",735,2020-05-26
"127734",40390,"Forest Park","W",759,2020-05-27
"127735",40390,"Forest Park","W",713,2020-05-28
"127736",40390,"Forest Park","W",723,2020-05-29
"127737",40390,"Forest Park","A",605,2020-05-30
"127738",40390,"Forest Park","U",302,2020-05-31
"132105",40390,"Forest Park","W",493,2020-06-01
"132106",40390,"Forest Park","W",518,2020-06-02
"132107",40390,"Forest Park","W",601,2020-06-03
"132108",40390,"Forest Park","W",672,2020-06-04
"132109",40390,"Forest Park","W",713,2020-06-05
"132110",40390,"Forest Park","A",457,2020-06-06
"132111",40390,"Forest Park","U",414,2020-06-07
"132112",40390,"Forest Park","W",835,2020-06-08
"132113",40390,"Forest Park","W",789,2020-06-09
"132114",40390,"Forest Park","W",719,2020-06-10
"132115",40390,"Forest Park","W",867,2020-06-11
"132116",40390,"Forest Park","W",844,2020-06-12
"132117",40390,"Forest Park","A",535,2020-06-13
"132118",40390,"Forest Park","U",456,2020-06-14
"132119",40390,"Forest Park","W",836,2020-06-15
"132120",40390,"Forest Park","W",856,2020-06-16
"132121",40390,"Forest Park","W",795,2020-06-17
"132122",40390,"Forest Park","W",841,2020-06-18
"132123",40390,"Forest Park","W",851,2020-06-19
"132124",40390,"Forest Park","A",588,2020-06-20
"132125",40390,"Forest Park","U",522,2020-06-21
"132126",40390,"Forest Park","W",766,2020-06-22
"132127",40390,"Forest Park","W",859,2020-06-23
"132128",40390,"Forest Park","W",878,2020-06-24
